order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms,delivery_days
ORD-00948,01-08-2023,12-09-2023 00:00,TATA STEEL LTD,electronics,Express Air,Wh-mum-01,12,3259.65,39115.8,26,6.6519404434368825,Yes,0.22,Express Air,Net 30,42
ORD-00949,12-08-2022,18-08-2022 00:00,TATA STEEL LTD,textiles,Air,Wh-del-02,330,541.9,178827,37,3.227590658263708,No,0.16,Air,Net 30,6
ORD-00950,22-04-2023,17-05-2023 00:00,Wipro Logistics,textiles,Rail,Wh-del-02,736,3292.65,2423390.4,24,2.465335447091774,No,0.06,Rail,Net 30,25
ORD-00951,18-12-2023,22-12-2023 00:00,Wipro Logistics,machinery,Air,Wh-pun-06,784,4997.07,3917702.88,49,2.6822299654761546,No,0.09,Air,Net 30,4
ORD-00952,20-09-2022,04-11-2022 00:00,Unknown,Unknown,Air,Wh-hyd-05,968,250.58,242561.44,19,5.659903020392016,No,0.22,Air,Net 90,45
ORD-00953,25-02-2024,28-03-2024 00:00,asian paints ltd,raw materials,Express Air,Wh-hyd-05,358,4886.1,2539164.72,51,4.516138998873453,Yes,0.14,Express Air,Net 90,32
ORD-00954,13-01-2023,24-02-2023 00:00,TATA STEEL LTD,raw materials,Air,Wh-blr-04,972,2040.47,1983336.84,25,2.7228491244958826,Yes,0.06,Air,Net 30,42
ORD-00955,21-06-2022,28-07-2022 00:00,RELIANCE INDUSTRIES,electronics,Air,Wh-mum-01,-842,4355.06,-3666960.52,21,4.704899144110322,No,0.29,Air,Net 90,37
ORD-00956,13-09-2023,20-09-2023 00:00,  RELIANCE INDUSTRIES  ,raw materials,Road,Wh-hyd-05,668,3914.1,2614618.8,12,9.414949887,Yes,0.21,Road,Net 90,7
ORD-00957,14-09-2023,17-09-2023 00:00,Blue Dart Express,food & beverage,Road,Wh-hyd-05,373,2839.41,1059099.93,57,4.874861886,Yes,0.29,Road,Cod,3
ORD-00958,05-02-2024,21-03-2024 00:00,DHL Supply Chain,packaging,Sea,Wh-pun-06,8,3694.86,29558.88,41,8.901860472863515,No,0.13,Sea,Advance,45
ORD-00959,06-01-2024,06-02-2024 00:00,Tata Steel Ltd,raw materials,Air,Wh-mum-01,122,4393.79,536042.38,33,6.449542899542888,No,0.14,Air,Net 90,31
ORD-00960,28-04-2022,03-05-2022 00:00,Mahindra Logistics,raw materials,Air,Wh-pun-06,348,2026.66,705277.68,50,3.2241839919525277,No,0.27,Air,Net 30,5
ORD-00961,07-03-2024,25-03-2024 00:00,  Asian Paints Ltd  ,raw materials,Rail,Wh-mum-01,676,1641.9,1109924.4,53,4.202692833332902,Yes,0.16,Rail,Net 60,18
ORD-00962,18-04-2024,25-05-2024 00:00,Blue Dart Express,chemicals,Road,Wh-pun-06,90,3341.29,300716.1,4,1.7552758223928646,No,0.21,Road,Advance,37
ORD-00963,17-06-2022,29-06-2022 00:00,Mahindra Logistics,chemicals,Air,Wh-pun-06,648,4041.15,2618665.2,42,4.001163342364094,No,0.08,Air,Net 60,12
ORD-00964,15-11-2022,06-12-2022 00:00,Reliance Industries,electronics,Road,Wh-mum-01,698,3813.8,2662032.4,57,7.097868509531806,No,0.13,Road,Cod,21
ORD-00965,21-04-2022,unknown,mahindra logistics,raw materials,Road,Wh-mum-01,316,3991.09,1261184.44,7,1.6489998363649168,Yes,0.04,Road,Net 90,0
ORD-00966,16-08-2023,26-08-2023 00:00,  DHL Supply Chain  ,raw materials,Road,Wh-mum-01,-256,2183.56,-558991.36,22,2.848612676302264,Yes,0.06,Road,Cod,10
ORD-00967,27-01-2022,22-02-2022 00:00,Mahindra Logistics,food & beverage,Rail,Wh-del-02,540,4090.99,2209134.6,55,4.432969372719803,No,0,Rail,Net 30,26
ORD-00968,16-11-2022,06-12-2022 00:00,Tata Steel Ltd,food & beverage,Road,Wh-hyd-05,732,609.84,446402.88,33,9.838445833143664,Yes,0.01,Road,Net 90,20
ORD-00969,13-08-2023,29-08-2023 00:00,Unknown,Unknown,Road,Wh-hyd-05,869,2727,2369763,17,5.659903020392016,Yes,0.29,Road,Cod,16
ORD-00970,25-11-2023,20-12-2023 00:00,  Mahindra Logistics  ,raw materials,Sea,Wh-mum-01,41,38.74,1588.34,24,7.601380718428935,No,0.07,Sea,Net 30,25
ORD-00971,20-01-2023,24-02-2023 00:00,Infosys BPM,electronics,Road,Wh-mum-01,740,1629.68,1205963.2,34,2.045718608729014,No,0.2,Road,Net 30,35
ORD-00972,11-02-2023,20-02-2023 00:00,  Godrej Industries  ,packaging,Road,Wh-hyd-05,704,1838.64,1294402.56,29,8.028963042534922,Yes,0.25,Road,Advance,9
ORD-00973,03-01-2024,17-02-2024 00:00,  Asian Paints Ltd  ,electronics,Air,Wh-hyd-05,923,1986.9,1833908.7,58,8.067419303644137,No,0.17,Air,Net 60,45
ORD-00974,23-07-2022,25-08-2022 00:00,DHL Supply Chain,raw materials,Express Air,Wh-mum-01,502,3480.38,1747150.76,43,6.409924260618954,Yes,0.05,Express Air,Net 60,33
ORD-00975,19-03-2022,11-04-2022 00:00,BlueDart Express,textiles,Air,Wh-mum-01,959,1948.9,1868995.1,41,9.913256037985349,No,0.22,Air,Net 90,23
ORD-00976,30-08-2023,23-08-2023 00:00,Blue Dart Express,electronics,Sea,Wh-che-03,-920,2248.98,-2437519.76,39,3.927285153320968,No,0.18,Sea,Net 60,-7
ORD-00977,09-12-2023,14-12-2023 00:00,Godrej Industries,packaging,Road,Wh-pun-06,201,1195.35,240265.35,22,9.471452034176664,Yes,0.22,Road,Net 30,5
ORD-00978,30-04-2024,09-06-2024 00:00,Blue Dart Express,packaging,Road,Wh-mum-01,929,1872.53,1739580.37,49,9.232580034608532,Yes,0.23,Road,Net 60,40
ORD-00979,05-10-2023,31-10-2023 00:00,Godrej Industries,raw materials,Sea,Wh-che-03,724,1144.08,828313.92,17,1.103325937744401,Yes,0.29,Sea,Net 30,26
ORD-00980,06-09-2022,27-09-2022 00:00,Tata Steel Ltd,electronics,Express Air,Wh-hyd-05,461,375.25,172990.25,34,5.051048738273299,No,0.17,Express Air,Net 60,21
ORD-00981,15-04-2022,unknown,Tata Steel Ltd,raw materials,Road,Wh-hyd-05,732,3021.21,2211525.72,6,9.793938097,Yes,0.1,Road,Net 30,0
ORD-00982,15-12-2023,13-01-2024 00:00,Unknown,Unknown,Air,Wh-che-03,752,3344.38,2514973.76,46,5.659903020392016,Yes,0.19,Air,Net 60,29
ORD-00983,02-03-2024,25-03-2024 00:00,DHL Supply Chain,chemicals,Rail,Wh-mum-01,925,3101.26,2868665.5,6,5.930062249449875,No,0.02,Rail,Net 30,23
ORD-00984,05-11-2022,30-11-2022 00:00,Reliance Industries,raw materials,Road,Wh-mum-01,909,2322.84,2111461.56,34,9.810617563369936,No,0.27,Road,Net 30,25
ORD-00985,20-05-2024,03-07-2024 00:00,RELIANCE INDUSTRIES,raw materials,Express Air,Wh-hyd-05,558,1905.13,1063062.54,1,5.999458816952742,Yes,0.04,Express Air,Net 60,44
ORD-00986,02-12-2023,27-12-2023 00:00,Infosys BPM,electronics,Air,Wh-del-02,547,4318.03,2361962.41,10,2.708337726749404,Yes,0.1,Air,Cod,25
ORD-00987,07-09-2023,17-10-2023 00:00,Unknown,Unknown,Air,Wh-hyd-05,253,2600.22,657855.66,21,5.659903020392016,Yes,0.24,Air,Advance,40
ORD-00988,04-04-2024,20-04-2024 00:00,asian paints ltd,machinery,Rail,Wh-pun-06,390,2401.12,1217998.91,5,2.8399651655459217,Yes,0.18,Rail,Advance,16
ORD-00989,04-05-2022,10-05-2022 00:00,mahindra logistics,electronics,Air,Wh-pun-06,594,137.95,81942.3,2,5.677338366050358,No,0.12,Air,Net 60,6
ORD-00990,26-03-2024,20-04-2024 00:00,asian paints ltd,chemicals,Express Air,Wh-hyd-05,883,1712.83,1512428.89,22,1.666379961211132,No,0.14,Express Air,Net 30,25
ORD-00991,03-08-2023,13-09-2023 00:00,  RELIANCE INDUSTRIES  ,electronics,Road,Wh-hyd-05,256,1907.18,488238.08,48,6.449344022929642,Yes,0.26,Road,Net 30,41
ORD-00992,12-03-2024,06-04-2024 00:00,mahindra logistics,electronics,Road,Wh-pun-06,709,2546.978870967742,1249835.930934066,57,5.651109452153424,No,0.1,Road,Net 30,25
ORD-00993,12-02-2022,19-02-2022 00:00,Wipro Logistics,textiles,Road,Wh-che-03,815,2905.06,2367623.9,2,7.661452318853168,No,0.26,Road,Net 30,7
ORD-00994,22-12-2022,11-01-2023 00:00,  Infosys BPM  ,packaging,Air,Wh-pun-06,921,2672.68,2461538.28,10,6.676304240429065,No,0.03,Air,Net 60,20
ORD-00995,30-06-2023,18-07-2023 00:00,Wipro Logistics,textiles,Express Air,Wh-mum-01,450,3043.45,693247.96,34,5.946456417,No,0.23,Express Air,Net 30,18
ORD-00996,15-03-2023,21-03-2023 00:00,TATA STEEL LTD,raw materials,Road,Wh-mum-01,10,3826.77,38267.7,16,7.208009643,No,0.25,Road,Net 60,6
ORD-00997,09-11-2023,08-12-2023 00:00,BlueDart Express,electronics,Road,Wh-mum-01,824,4066.8,3351043.2,48,2.295477222150078,Yes,0.05,Road,Cod,29
ORD-00998,15-01-2023,17-02-2023 00:00,Unknown,Unknown,Road,Wh-hyd-05,798,3593.43,2867557.14,51,5.659903020392016,No,0.13,Road,Net 30,33
ORD-00999,12-03-2022,14-03-2022 00:00,BlueDart Express,packaging,Road,Wh-mum-01,242,4778.06,1156290.52,39,2.548995425404999,No,0.05,Road,Net 30,2
ORD-01000,03-06-2023,09-07-2023 00:00,DHL Supply Chain,raw materials,Road,Wh-mum-01,251,100.98,25345.98,22,9.329699870666929,Yes,0.21,Road,Net 30,36
