order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms
ORD-00939,09-05-2024,16-05-2024,asian paints ltd,ELECTRONICS,Kolkata,WH-DEL-02,513,4345.84,2229415.92,14,6.6252626747668515,yes,0.11851600135703878,Sea,Net-30
ORD-00940,21-01-2022,06-02-2022,Asian Paints Ltd,,DELHI,WH-MUM-01,373,2857.34,1065787.82,57,3.8489469874108297,no,0.015379037752799451,Rail,net 30
ORD-00941,29-09-2023,02-11-2023,Wipro Logistics,Chemicals,Pune,WH-DEL-02,566,161.63,91482.58,37,8.347697064685278,No,0.12056288137102185,ROAD,Net 30
ORD-00942,06-06-2022,29-06-2022,,,Delhi,WH-HYD-05,886,4655.43,4124710.98,58,5.513639153317604,yes,0.20212686893522694,Rail,Net 90
ORD-00943,02-09-2022,28-09-2022,  TATA STEEL LTD  ,Food & Beverage,Kolkata,WH-MUM-01,259,,,21,1.6380241830215683,YES,0.13510511573423784,Sea,Advance
ORD-00944,10-05-2022,03-05-2022,Asian Paints Ltd,Chemicals,DELHI,WH-CHE-03,656,3385.8,2221084.8,18,3.815768448,YES,0.22468894525811955,,Net 30
ORD-00945,30-04-2023,16-05-2023,Infosys BPM,Machinery,Delhi,,471,1086.22,511609.62,5,9.417673886907949,NO,0.10709472884059916,Express Air,Net 60
ORD-00946,17-11-2023,02-12-2023,TATA STEEL LTD,Food & Beverage,Chennai,WH_MUM_01,953,,,3,8.656122345443617,1,0.19042324233120886,Air,Net 60
ORD-00947,28-04-2022,04-05-2022,Blue Dart Express,raw materials,,WH-CHE-03,971,1975.38,1918093.98,23,9.837151282688852,1,0.055925941456192375,Air,Net-30
ORD-00948,01-08-2023,12-09-2023,TATA STEEL LTD,ELECTRONICS,Hyderabad,wh-mum-01,12,3259.65,39115.8,26,6.6519404434368825,Yes,0.22481083099348706,Express Air,
ORD-00949,12-08-2022,18-08-2022,TATA STEEL LTD,Textiles,DELHI,WH-DEL-02,330,541.9,178827,37,3.2275906582637077,No,0.16370879064390775,air,Net-30
ORD-00950,22-04-2023,17-05-2023,Wipro Logistics,Textiles,,WH-DEL-02,736,3292.65,2423390.4,24,2.465335447091774,,0.061219317,Rail,net 30
ORD-00951,18-12-2023,22-12-2023,Wipro Logistics,Machinery,Delhi,WH-PUN-06,784,4997.07,3917702.88,49,2.6822299654761546,No,0.087573352,Air,Net-30
ORD-00952,20-09-2022,04-11-2022,,Raw Materials,,WH-HYD-05,968,250.58,242561.44,19,1.1781609251252894,NO,0.2245826125745497,Air,Net 90
ORD-00953,25-02-2024,28-03-2024,asian paints ltd,Raw Materials,Kolkata,WH-HYD-05,358,4886.1,2539164.72,51,4.516138998873453,Yes,0.1447803706984562,Express Air,Net 90
ORD-00954,13-01-2023,24-02-2023,TATA STEEL LTD,raw materials,Delhi,WH-BLR-04,972,2040.47,1983336.84,25,2.7228491244958826,yes,0.064809432,air,NET30
ORD-00955,21-06-2022,28-07-2022,RELIANCE INDUSTRIES,,Bangalore,wh-mum-01,-842,4355.06,-3666960.52,21,4.704899144110322,No,0.2901813571110893,air,Net 90
ORD-00956,13-09-2023,20-09-2023,  RELIANCE INDUSTRIES  ,Raw Materials,DELHI,WH-HYD-05,668,3914.1,2614618.8,12,9.414949887,yes,0.21453750594506638,,Net 90
ORD-00957,14-09-2023,17-09-2023,Blue Dart Express,Food & Beverage,Ahmedabad,WH-HYD-05,373,2839.41,1059099.93,57,4.874861886,YES,0.2871404497619388,ROAD,COD
ORD-00958,05-02-2024,21-03-2024,DHL Supply Chain,Packaging,Ahmedabad,WH-PUN-06,8,3694.86,29558.88,41,8.901860472863515,NO,0.12813151360810296,Sea,Advance
ORD-00959,06-01-2024,06-02-2024,Tata Steel Ltd,raw materials,Ahmedabad,wh-mum-01,122,4393.79,536042.38,33,6.449542899542888,,0.14253010220751614,air,Net 90
ORD-00960,28-04-2022,03-05-2022,Mahindra Logistics,Raw Materials,Delhi,WH-PUN-06,348,2026.66,705277.68,50,3.2241839919525273,no,0.2693865648555057,Air,
ORD-00961,07-03-2024,25-03-2024,  Asian Paints Ltd  ,raw materials,Ahmedabad,WH_MUM_01,676,1641.9,1109924.4,53,4.202692833332902,1,0.15751480207361537,Rail,Net 60
ORD-00962,18-04-2024,25-05-2024,Blue Dart Express,Chemicals,Ahmedabad,WH-PUN-06,90,3341.29,300716.1,4,1.7552758223928646,NO,0.21218367357170015,Road,Advance
ORD-00963,17-06-2022,29-06-2022,Mahindra Logistics,Chemicals,,WH-PUN-06,648,4041.15,2618665.2,42,4.001163342364094,No,0.075651863,air,NET 60
ORD-00964,15-11-2022,06-12-2022,Reliance Industries,ELECTRONICS,Kolkata,WH-MUM-01,698,3813.8,2662032.4,57,7.097868509531806,0,0.13401794061079217,Road,COD
ORD-00965,21-04-2022,,mahindra logistics,Raw Materials,Hyderabad,WH-MUM-01,316,3991.09,1261184.44,7,1.6489998363649168,1,0.037034959743106534,,Net 90
ORD-00966,16-08-2023,26-08-2023,  DHL Supply Chain  ,raw materials,Kolkata,,-256,2183.56,-558991.36,22,2.848612676302264,1,0.061794011,Road,COD
ORD-00967,27-01-2022,22-02-2022,Mahindra Logistics,Food & Beverage,Mumbai,WH-DEL-02,540,4090.99,2209134.6,55,4.432969372719803,0,0.000283025,Rail,Net 30
ORD-00968,16-11-2022,06-12-2022,Tata Steel Ltd,Food & Beverage,Pune,,732,609.84,446402.88,33,9.838445833143663,Yes,0.011779515,air,Net 90
ORD-00969,13-08-2023,29-08-2023,,Food & Beverage,,WH-HYD-05,869,2727,2369763,17,8.063756407,Yes,0.2931851469530788,,COD
ORD-00970,25-11-2023,20-12-2023,  Mahindra Logistics  ,,Mumbai,WH_MUM_01,41,38.74,1588.34,24,7.601380718428935,0,0.072706109,Sea,net 30
ORD-00971,20-01-2023,24-02-2023,Infosys BPM,,DELHI,,740,1629.68,1205963.2,34,2.045718608729014,no,0.19899321285120058,ROAD,Net-30
ORD-00972,11-02-2023,20-02-2023,  Godrej Industries  ,Packaging,DELHI,WH-HYD-05,704,1838.64,1294402.56,,8.028963042534922,YES,0.25172990963988345,ROAD,Advance
ORD-00973,03-01-2024,17-02-2024,  Asian Paints Ltd  ,Electronics,,WH-HYD-05,923,1986.9,1833908.7,58,8.067419303644137,0,0.16519813777096928,air,NET 60
ORD-00974,23-07-2022,25-08-2022,DHL Supply Chain,Raw Materials,DELHI,WH-MUM-01,502,3480.38,1747150.76,43,6.409924260618954,YES,0.04594335,Express Air,Net 60
ORD-00975,19-03-2022,11-04-2022,BlueDart Express,Textiles,Kolkata,WH-MUM-01,959,1948.9,1868995.1,41,9.913256037985347,no,0.21843493120084992,air,Net 90
ORD-00976,30-08-2023,23-08-2023,Blue Dart Express,ELECTRONICS,Pune,WH-CHE-03,-920,2248.98,-2437519.76,39,3.9272851533209674,NO,0.18007542302987492,Sea,Net 60
ORD-00977,09-12-2023,14-12-2023,Godrej Industries,Packaging,mumbai,WH-PUN-06,201,1195.35,240265.35,22,9.471452034176664,YES,0.2193751768042125,ROAD,net 30
ORD-00978,30-04-2024,09-06-2024,Blue Dart Express,Packaging,Pune,wh-mum-01,929,1872.53,1739580.37,49,9.232580034608532,1,0.23092398685712615,ROAD,Net 60
ORD-00979,05-10-2023,31-10-2023,Godrej Industries,raw materials,Hyderabad,WH-CHE-03,724,1144.08,828313.92,17,1.1033259377444007,1,0.29262311030542354,Sea,Net-30
ORD-00980,06-09-2022,27-09-2022,Tata Steel Ltd,ELECTRONICS,Hyderabad,WH-HYD-05,461,375.25,172990.25,34,5.051048738273299,no,0.172068984,Express Air,Net 60
ORD-00981,15-04-2022,,Tata Steel Ltd,,Chennai,,732,3021.21,2211525.72,6,9.793938097,YES,0.10249233380718055,ROAD,net 30
ORD-00982,15-12-2023,13-01-2024,,Chemicals,Mumbai,WH-CHE-03,752,3344.38,2514973.76,46,1.928092261672682,yes,0.1945393670700711,Air,Net 60
ORD-00983,02-03-2024,25-03-2024,DHL Supply Chain,Chemicals,Kolkata,wh-mum-01,925,3101.26,2868665.5,6,5.930062249449875,no,0.020532213,Rail,NET30
ORD-00984,05-11-2022,30-11-2022,Reliance Industries,raw materials,Hyderabad,,909,2322.84,2111461.56,34,9.810617563369936,no,0.2692191954964759,Air,Net 30
ORD-00985,20-05-2024,03-07-2024,RELIANCE INDUSTRIES,raw materials,Kolkata,WH-HYD-05,558,1905.13,1063062.54,1,5.999458816952742,yes,0.035814303,Express Air,NET 60
ORD-00986,02-12-2023,27-12-2023,Infosys BPM,Electronics,Hyderabad,WH-DEL-02,547,4318.03,2361962.41,10,2.708337726749404,YES,0.098352851,Air,COD
ORD-00987,07-09-2023,17-10-2023,,,Mumbai,WH-HYD-05,253,2600.22,657855.66,21,6.239649070833308,YES,0.24472361418783625,Air,Advance
ORD-00988,04-04-2024,20-04-2024,asian paints ltd,Machinery,Ahmedabad,WH-PUN-06,390,2401.12,1217998.91,5,2.8399651655459217,1,0.17919371349921354,Rail,Advance
ORD-00989,04-05-2022,10-05-2022,mahindra logistics,,DELHI,WH-PUN-06,594,137.95,81942.3,2,5.677338366050358,no,0.11809065608323262,,Net 60
ORD-00990,26-03-2024,20-04-2024,asian paints ltd,Chemicals,Kolkata,WH-HYD-05,883,1712.83,1512428.89,22,1.666379961211132,no,0.1420306978125064,Express Air,Net 30
ORD-00991,03-08-2023,13-09-2023,  RELIANCE INDUSTRIES  ,Electronics,Chennai,WH-HYD-05,256,1907.18,488238.08,48,6.449344022929642,,0.25636421796065406,,Net 30
ORD-00992,12-03-2024,06-04-2024,mahindra logistics,ELECTRONICS,Kolkata,WH-PUN-06,709,,,57,5.651109452153424,NO,0.10200131581796763,Road,net 30
ORD-00993,12-02-2022,19-02-2022,Wipro Logistics,Textiles,Mumbai,WH-CHE-03,815,2905.06,2367623.9,2,7.661452318853168,no,0.2608949054436514,Road,Net 30
ORD-00994,22-12-2022,11-01-2023,  Infosys BPM  ,Packaging,Ahmedabad,WH-PUN-06,921,2672.68,2461538.28,10,6.676304240429065,No,0.026440329293007447,Air,NET 60
ORD-00995,30-06-2023,18-07-2023,Wipro Logistics,Textiles,Hyderabad,WH-MUM-01,450,3043.45,693247.96,34,5.946456417,NO,0.23303953116258921,Express Air,Net 30
ORD-00996,15-03-2023,21-03-2023,TATA STEEL LTD,,Kolkata,,10,3826.77,38267.7,16,7.2080096432330905,No,0.2542642899164209,Road,Net 60
ORD-00997,09-11-2023,08-12-2023,BlueDart Express,Electronics,Mumbai,wh-mum-01,824,4066.8,3351043.2,48,2.295477222150078,YES,0.054545295851201624,ROAD,COD
ORD-00998,15-01-2023,17-02-2023,,,Hyderabad,WH-HYD-05,798,3593.43,2867557.14,51,6.358236951327436,NO,0.12910395971166014,,
ORD-00999,12-03-2022,14-03-2022,BlueDart Express,packaging,DELHI,,242,4778.06,1156290.52,39,2.548995425404999,no,0.049649932,ROAD,Net 30
ORD-01000,03-06-2023,09-07-2023,DHL Supply Chain,raw materials,Delhi,WH_MUM_01,251,100.98,25345.98,22,9.329699870666929,yes,0.21198123869826532,,Net-30
