Record_ID,Crop,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category
11471,Small millets,2010,Kharif     ,Bihar,5303,4080,0.799444444,0.7693758250047144,Low
11472,Sugarcane,2010,Whole Year ,Bihar,250672,13684,0.982466216,47.18382587604519,Very High
11473,Sunflower,2010,Rabi       ,Bihar,17424,24986,0.982466216,1.4339990817263544,Medium
11474,Tobacco,2010,Whole Year ,Bihar,9377,16719,1.802727273,1.4339990817263544,Medium
11475,Urad,2010,Kharif     ,Bihar,15167,13225,0.8775,0.8719588580470758,Low
11476,Wheat,2010,Rabi       ,Bihar,2100181,5094030,2.282631579,2.4255195147465862,Medium
11477,Arhar/Tur,2010,Kharif     ,Chhattisgarh,9378,23901,0.432777778,0.4388322776094739,Low
11478,Bajra,2010,Kharif     ,Chhattisgarh,76,37,0.546666667,0.4868421052631579,Low
11479,Bajra,2010,Whole Year ,Chhattisgarh,545,18786,0.982466216,34.4697247706422,Very High
11480,Barley,2010,Rabi       ,Chhattisgarh,2253,1196,0.581428571,0.5308477585441633,Low
11481,Castor seed,2010,Kharif     ,Chhattisgarh,223,77,0.32,0.3452914798206278,Low
11482,Coriander,2010,Whole Year ,Chhattisgarh,9378,1014,0.278235294,0.3034111310592459,Low
11483,Cotton(lint),2010,Kharif     ,Chhattisgarh,12,20,1.655,1.6666666666666667,Medium
11484,Dry chillies,2010,Whole Year ,Chhattisgarh,6625,3218,0.465555556,1.6666666666666667,Low
11485,Garlic,2010,Whole Year ,Chhattisgarh,1083,2564,2.667333333,2.367497691597414,Medium
11486,Ginger,2010,Whole Year ,Chhattisgarh,1880,2500,1.181764706,1.3297872340425532,Medium
11487,Gram,2010,Rabi       ,Chhattisgarh,250496,239609,0.959411765,0.9565382281553398,Low
11488,Groundnut,2010,Kharif     ,Chhattisgarh,29584,13684,1.33875,1.262472958355868,Medium
11489,Horse-gram,2010,Kharif     ,Chhattisgarh,9378,13684,0.306470588,0.2868886064531999,Low
11490,Horse-gram,2010,Rabi       ,Chhattisgarh,2109,562,0.256363636,0.2664770033191085,Low
11491,Jowar,2010,Kharif     ,Chhattisgarh,5720,8193,1.511764706,0.2664770033191085,Medium
11492,Jute,2010,Kharif     ,Chhattisgarh,542,13684,0.0,0.0,Low
11493,Khesari,2010,Rabi       ,Chhattisgarh,359198,223624,0.625,0.6225647136119912,Low
11494,Linseed,2010,Rabi       ,Chhattisgarh,9378,9769,0.255,0.2598207399132956,Low
11495,Maize,2010,Kharif     ,Chhattisgarh,104861,190489,1.733888889,1.8165857659186924,Medium
11496,Masoor,2010,Rabi       ,Chhattisgarh,16094,5025,0.308666667,0.3122281595625699,Low
11497,Mesta,2010,Kharif     ,Chhattisgarh,1218,2314,2.254,1.8998357963875203,Medium
11498,Moong(Green Gram),2010,Kharif     ,Chhattisgarh,9155,2648,0.242777778,0.2892408519934462,Low
11499,Moong(Green Gram),2010,Rabi       ,Chhattisgarh,7116,1607,0.235333333,0.2892408519934462,Low
11500,Niger seed,2010,Kharif     ,Chhattisgarh,69408,12024,0.186,0.2892408519934462,Low
11501,Onion,2010,Whole Year ,Chhattisgarh,9378,26101,5.32625,5.236958266452649,High
11502,Other  Rabi pulses,2010,Rabi       ,Chhattisgarh,2495,437,0.172352941,0.1751503006012024,Low
11503,Other Kharif pulses,2010,Kharif     ,Chhattisgarh,6685,1700,0.243529412,0.2543006731488407,Low
11504,Peas & beans (Pulses),2010,Rabi       ,Chhattisgarh,14177,4795,0.344375,0.2543006731488407,Low
11505,Potato,2010,Whole Year ,Chhattisgarh,11893,53440,5.708235294,4.493399478684941,High
11506,Ragi,2010,Kharif     ,Chhattisgarh,8063,2243,0.280909091,0.2781842986481458,Low
11507,Rapeseed &Mustard,2010,Rabi       ,Chhattisgarh,50248,20765,0.393333333,0.4132502786180544,Low
11508,Rice,2010,Kharif     ,Chhattisgarh,3937796,6637737,1.702222222,1.6856477582891547,Medium
11509,Safflower,2010,Rabi       ,Chhattisgarh,802,239,0.287142857,0.298004987531172,Low
11510,Sannhamp,2010,Whole Year ,Chhattisgarh,1285,303,0.251666667,0.2357976653696498,Low
11511,Sesamum,2010,Kharif     ,Chhattisgarh,20505,6878,0.352222222,0.3354303828334553,Low
11512,Small millets,2010,Kharif     ,Chhattisgarh,158948,33299,0.213888889,0.2094961874323678,Low
11513,Soyabean,2010,Kharif     ,Chhattisgarh,95758,112391,1.113076923,1.1736982810835648,Medium
11514,Sugarcane,2010,Whole Year ,Chhattisgarh,7540,18456,2.692777778,2.447745358090186,Medium
11515,Sunflower,2010,Kharif     ,Chhattisgarh,4056,13684,0.498461538,0.3269230769230769,Low
11516,Sweet potato,2010,Whole Year ,Chhattisgarh,2784,14038,5.319411765,5.0423850574712645,High
11517,Tobacco,2010,Whole Year ,Chhattisgarh,23,12,0.4,0.5217391304347826,Low
11518,Turmeric,2010,Whole Year ,Chhattisgarh,978,875,1.044375,0.8946830265848671,Medium
11519,Urad,2010,Kharif     ,Chhattisgarh,102808,29551,0.291111111,0.2874387207221228,Low
11520,Urad,2010,Rabi       ,Chhattisgarh,4298,1097,0.233076923,0.2552349930200093,Low
11521,Wheat,2010,Rabi       ,Chhattisgarh,103701,121745,1.395882353,1.1740002507208225,Medium
11522,Arhar/Tur,2010,Kharif     ,Gujarat,276700,272900,0.966538462,0.986266714853632,Low
11523,Bajra,2010,Kharif     ,Gujarat,489500,559200,0.982466216,0.986266714853632,Medium
11524,Bajra,2010,Summer     ,Gujarat,382900,941700,2.497,2.4593888743797336,Medium
11525,Banana,2010,Whole Year ,Gujarat,23500,1650300,70.365,70.22553191489362,Very High
11526,Castor seed,2010,Kharif     ,Gujarat,490600,986000,2.011363636,2.009783938035059,Medium
11527,Cotton(lint),2010,Kharif     ,Gujarat,2623200,9825300,3.313043478,3.745539798719122,High
11528,Dry chillies,2010,Whole Year ,Gujarat,7600,6900,0.956666667,0.9078947368421052,Low
11529,Garlic,2010,Whole Year ,Gujarat,28900,173200,5.24125,5.993079584775087,High
11530,Gram,2010,Rabi       ,Gujarat,175500,199800,1.271153846,1.1384615384615384,Medium
11531,Groundnut,2010,Kharif     ,Gujarat,1691200,3159100,1.680416667,1.8679635761589404,Medium
11532,Groundnut,2010,Summer     ,Gujarat,9378,415900,0.982466216,1.8043383947939264,Medium
11533,Guar seed,2010,Whole Year ,Gujarat,124600,73000,0.69,0.5858747993579454,Low
11534,Jowar,2010,Kharif     ,Gujarat,76400,80700,1.065238095,1.056282722513089,Medium
11535,Jowar,2010,Rabi       ,Gujarat,49400,58300,1.126470588,1.180161943319838,Medium
11536,Maize,2010,Kharif     ,Gujarat,422500,692100,1.692631579,1.6381065088757396,Medium
11537,Maize,2010,Rabi       ,Gujarat,110000,13684,1.882307692,2.0,Medium
11538,Maize,2010,Summer     ,Gujarat,33000,66000,2.00125,2.0,Medium
11539,Moong(Green Gram),2010,Kharif     ,Gujarat,177400,89200,0.4828,2.0,Low
11540,Moong(Green Gram),2010,Summer     ,Gujarat,71000,39000,0.584615385,0.5492957746478874,Low
11541,Moth,2010,Kharif     ,Gujarat,22400,12600,0.651875,0.5625,Low
11542,Onion,2010,Whole Year ,Gujarat,67100,1847900,26.0365,27.53949329359165,Very High
11543,Other  Rabi pulses,2010,Rabi       ,Gujarat,24000,18000,0.775,0.75,Low
11544,Other Cereals,2010,Kharif     ,Gujarat,9378,5200,0.632,0.65,Low
11545,Other Cereals,2010,Rabi       ,Gujarat,26000,32600,1.166363636,1.2538461538461538,Medium
11546,Other Kharif pulses,2010,Kharif     ,Gujarat,34000,17000,0.496363636,0.5,Low
11547,Potato,2010,Whole Year ,Gujarat,55100,1282700,21.58,23.279491833030853,Very High
11548,Ragi,2010,Kharif     ,Gujarat,20000,13900,0.7225,0.695,Low
11549,Rapeseed &Mustard,2010,Rabi       ,Gujarat,222700,349200,1.562,1.5680287382128424,Medium
11550,Rice,2010,Kharif     ,Gujarat,728300,1423800,0.982466216,1.9549636138953728,Medium
11551,Rice,2010,Summer     ,Gujarat,79800,242000,2.987777778,3.0325814536340854,Medium
11552,Sesamum,2010,Kharif     ,Gujarat,213800,88500,0.430454545,0.4139382600561272,Low
11553,Sesamum,2010,Summer     ,Gujarat,75200,38100,0.616153846,0.4139382600561272,Low
11554,Soyabean,2010,Kharif     ,Gujarat,84000,68100,0.852307692,0.4139382600561272,Low
11555,Sugarcane,2010,Whole Year ,Gujarat,190100,13763000,69.7375,72.39873750657549,Very High
11556,Tobacco,2010,Kharif     ,Gujarat,59900,104500,1.805,1.74457429048414,Medium
11557,Tobacco,2010,Rabi       ,Gujarat,88000,176000,1.99,2.0,Medium
11558,Urad,2010,Kharif     ,Gujarat,102100,68700,0.672307692,0.672869735553379,Low
11559,Urad,2010,Summer     ,Gujarat,7000,4600,0.7625,0.672869735553379,Low
11560,Wheat,2010,Rabi       ,Gujarat,1588600,13684,3.0388,3.155860506106005,High
11561,other oilseeds,2010,Kharif     ,Gujarat,9378,36900,0.333913043,0.3617647058823529,Low
11562,Arhar/Tur,2010,Kharif     ,Haryana,21927,23700,0.822105263,1.0808592146668492,Low
11563,Bajra,2010,Kharif     ,Haryana,9378,1183000,1.715238095,1.7935329718977793,Medium
11564,Barley,2010,Rabi       ,Haryana,37269,130000,2.005238095,3.488153693418122,Medium
11565,Castor seed,2010,Kharif     ,Haryana,1654,700,0.138333333,0.4232164449818621,Low
11566,Coriander,2010,Whole Year ,Haryana,292,0,0.0,0.0,Low
11567,Cotton(lint),2010,Kharif     ,Haryana,493228,1747000,2.095,3.541972475204165,Medium
11568,Dry chillies,2010,Whole Year ,Haryana,1139,10900,6.945333333,9.569798068481123,Very High
11569,Garlic,2010,Whole Year ,Haryana,750,800,0.394444444,1.0666666666666669,Low
11570,Ginger,2010,Kharif     ,Haryana,61,100,1.64,1.639344262295082,Medium
11571,Gram,2010,Rabi       ,Haryana,111521,110000,0.515714286,0.9863613131159154,Low
11572,Groundnut,2010,Kharif     ,Haryana,2318,2400,0.698181818,1.035375323554789,Low
11573,Horse-gram,2010,Kharif     ,Haryana,416,100,0.0725,0.2403846153846154,Low
11574,Jowar,2010,Kharif     ,Haryana,70846,38000,0.499285714,0.2403846153846154,Low
11575,Maize,2010,Kharif     ,Haryana,9662,19000,0.8175,1.9664665700683088,Low
11576,Masoor,2010,Rabi       ,Haryana,3663,3300,0.526,0.9009009009009008,Low
11577,Moong(Green Gram),2010,Kharif     ,Haryana,25983,11900,0.205555556,0.4579917638455913,Low
11578,Moth,2010,Kharif     ,Haryana,5693,1400,0.238571429,0.2459160372387142,Low
11579,Onion,2010,Whole Year ,Haryana,2150,43800,19.95642857,20.37209302325581,Very High
11580,Other  Rabi pulses,2010,Rabi       ,Haryana,9378,13684,0.0,0.0,Low
11581,Other Kharif pulses,2010,Kharif     ,Haryana,1944,0,0.0,0.0,Low
11582,Peas & beans (Pulses),2010,Rabi       ,Haryana,3007,2200,0.58,0.7316262055204523,Low
11583,Potato,2010,Whole Year ,Haryana,12412,280900,21.70428571,22.63132452465356,Very High
11584,Rapeseed &Mustard,2010,Rabi       ,Haryana,509709,953000,0.982466216,1.8696942765381817,Medium
11585,Rice,2010,Kharif     ,Haryana,1243281,3465000,2.561428571,2.786980578002881,Medium
11586,Sannhamp,2010,Whole Year ,Haryana,103,0,0.0,0.0,Low
11587,Sesamum,2010,Kharif     ,Haryana,3268,13684,0.511052632,0.4283965728274174,Low
11588,Soyabean,2010,Kharif     ,Haryana,9378,0,0.0,0.0,Low
11589,Sugarcane,2010,Whole Year ,Haryana,84517,604000,5.022,7.1464912384490695,High
11590,Sunflower,2010,Kharif     ,Haryana,4002,7400,1.026,1.8490754622688657,Medium
11591,Sweet potato,2010,Whole Year ,Haryana,64,0,0.0,0.0,Low
11592,Turmeric,2010,Whole Year ,Haryana,56,0,0.0,0.0,Low
11593,Urad,2010,Kharif     ,Haryana,1387,700,0.351,0.5046863734679163,Low
11594,Wheat,2010,Rabi       ,Haryana,2503963,11578000,4.483333333,4.623870240894135,High
11595,Arhar/Tur,2010,Kharif     ,Himachal Pradesh,9,3,0.43,0.3333333333333333,Low
11596,Bajra,2010,Kharif     ,Himachal Pradesh,201,107,0.46,0.3333333333333333,Low
11597,Barley,2010,Rabi       ,Himachal Pradesh,21233,25065,1.195454545,1.1804737907973435,Medium
11598,Coriander,2010,Rabi       ,Himachal Pradesh,141,73,0.531,0.5177304964539007,Low
11599,Cotton(lint),2010,Kharif     ,Himachal Pradesh,8,13,1.355,1.625,Medium
11600,Garlic,2010,Kharif     ,Himachal Pradesh,3,4,1.33,1.3333333333333333,Medium
11601,Garlic,2010,Rabi       ,Himachal Pradesh,5024,7516,1.41,1.4960191082802548,Medium
11602,Gram,2010,Rabi       ,Himachal Pradesh,617,563,0.734444444,1.4960191082802548,Low
11603,Groundnut,2010,Kharif     ,Himachal Pradesh,62,46,0.6425,0.7419354838709677,Low
11604,Horse-gram,2010,Kharif     ,Himachal Pradesh,1805,1012,0.554,0.5606648199445984,Low
11605,Linseed,2010,Rabi       ,Himachal Pradesh,955,258,0.275,0.2701570680628272,Low
11606,Maize,2010,Kharif     ,Himachal Pradesh,281664,641530,2.593333333,2.277642865257896,Medium
11607,Masoor,2010,Rabi       ,Himachal Pradesh,550,343,0.491111111,0.6236363636363637,Low
11608,Moong(Green Gram),2010,Kharif     ,Himachal Pradesh,433,202,0.505714286,0.4665127020785219,Low
11609,Moth,2010,Kharif     ,Himachal Pradesh,9378,13684,0.166666667,0.25,Low
11610,Other Kharif pulses,2010,Kharif     ,Himachal Pradesh,1838,527,0.35,0.2867247007616975,Low
11611,Peas & beans (Pulses),2010,Kharif     ,Himachal Pradesh,9378,1629,1.310909091,1.3032,Medium
11612,Peas & beans (Pulses),2010,Rabi       ,Himachal Pradesh,11713,22866,2.026363636,1.9521898744984203,Medium
11613,Potato,2010,Kharif     ,Himachal Pradesh,6411,64000,0.982466216,9.982841990329122,Very High
11614,Potato,2010,Rabi       ,Himachal Pradesh,9378,23328,4.835,6.815074496056091,High
11615,Ragi,2010,Kharif     ,Himachal Pradesh,2141,2082,0.767142857,0.9724427837459132,Low
11616,Rapeseed &Mustard,2010,Rabi       ,Himachal Pradesh,8564,4260,0.559090909,0.4974311069593647,Low
11617,Rice,2010,Kharif     ,Himachal Pradesh,75426,110238,1.561818182,1.4615384615384617,Medium
11618,Sesamum,2010,Kharif     ,Himachal Pradesh,2890,13684,0.318888889,0.3173010380622837,Low
11619,Small millets,2010,Kharif     ,Himachal Pradesh,5371,3113,0.591428571,0.5795941165518526,Low
11620,Soyabean,2010,Kharif     ,Himachal Pradesh,9378,13684,1.444285714,1.453211009174312,Medium
11621,Sugarcane,2010,Whole Year ,Himachal Pradesh,1628,37107,17.22,22.792997542997544,Very High
11622,Urad,2010,Kharif     ,Himachal Pradesh,9378,4358,0.575454545,0.4532029950083194,Low
11623,Wheat,2010,Rabi       ,Himachal Pradesh,346936,534707,1.539166667,1.5412266239306385,Medium
11624,Arhar/Tur,2010,Kharif     ,Madhya Pradesh,638175,201663,0.3098,0.3159995299095076,Low
11625,Bajra,2010,Kharif     ,Madhya Pradesh,200498,384154,1.220322581,1.9159991620864048,Medium
11626,Banana,2010,Whole Year ,Madhya Pradesh,8102,433263,34.189375,53.47605529498889,Very High
11627,Barley,2010,Rabi       ,Madhya Pradesh,76570,98699,1.7805,1.28900352618519,Medium
11628,Castor seed,2010,Kharif     ,Madhya Pradesh,5886,2730,0.318666667,0.4638124362895005,Low
11629,Coriander,2010,Whole Year ,Madhya Pradesh,174966,68864,0.3425,0.3935850393790793,Low
11630,Cotton(lint),2010,Kharif     ,Madhya Pradesh,586270,1006894,1.465555556,1.7174578265986662,Medium
11631,Cowpea(Lobia),2010,Kharif     ,Madhya Pradesh,2872,662,0.2088,0.2305013927576601,Low
11632,Cowpea(Lobia),2010,Rabi       ,Madhya Pradesh,616,146,0.232857143,0.237012987012987,Low
11633,Dry chillies,2010,Whole Year ,Madhya Pradesh,54136,131713,1.942244898,2.433002068863603,Medium
11634,Garlic,2010,Whole Year ,Madhya Pradesh,55537,13684,2.303,3.293516034355475,Medium
11635,Ginger,2010,Whole Year ,Madhya Pradesh,8356,13684,1.134883721,1.201651507898516,Medium
11636,Gram,2010,Rabi       ,Madhya Pradesh,2882264,2262577,0.781,0.7849999167321244,Low
11637,Groundnut,2010,Kharif     ,Madhya Pradesh,201177,300558,1.348958333,1.493997822812747,Medium
11638,Horse-gram,2010,Kharif     ,Madhya Pradesh,19827,6506,0.290769231,0.3281383971352196,Low
11639,Horse-gram,2010,Rabi       ,Madhya Pradesh,100,25,0.25,0.25,Low
11640,Jowar,2010,Kharif     ,Madhya Pradesh,413677,585767,1.5472,1.4160008895829357,Medium
11641,Jowar,2010,Rabi       ,Madhya Pradesh,3680,5211,1.756428571,1.4160326086956525,Medium
11642,Khesari,2010,Rabi       ,Madhya Pradesh,52782,30033,0.511333333,1.4160326086956525,Low
11643,Linseed,2010,Rabi       ,Madhya Pradesh,94394,33321,0.543695652,0.3529991313007182,Low
11644,Maize,2010,Kharif     ,Madhya Pradesh,837865,1332205,1.3712,1.589999582271607,Medium
11645,Masoor,2010,Rabi       ,Madhya Pradesh,697685,201457,0.312083333,0.2887506539484151,Low
11646,Mesta,2010,Whole Year ,Madhya Pradesh,370,914,2.1625,2.4702702702702704,Medium
11647,Moong(Green Gram),2010,Kharif     ,Madhya Pradesh,83782,13684,0.3646,2.4702702702702704,Low
11648,Moong(Green Gram),2010,Rabi       ,Madhya Pradesh,2941,662,0.179117647,0.2250935056103366,Low
11649,Niger seed,2010,Kharif     ,Madhya Pradesh,91857,20063,0.252,0.2184155807396279,Low
11650,Onion,2010,Whole Year ,Madhya Pradesh,56243,902250,14.7518,16.04199633732198,Very High
11651,Other Kharif pulses,2010,Kharif     ,Madhya Pradesh,1983,466,0.24,0.2349974785678265,Low
11652,Peas & beans (Pulses),2010,Rabi       ,Madhya Pradesh,247181,66496,0.312708333,0.2690174406608922,Low
11653,Potato,2010,Whole Year ,Madhya Pradesh,9378,655527,0.982466216,8.57099709735624,Very High
11654,Ragi,2010,Kharif     ,Madhya Pradesh,283,87,0.0775,0.3074204946996466,Low
11655,Rapeseed &Mustard,2010,Rabi       ,Madhya Pradesh,9378,818613,0.772916667,1.127999603153278,Low
11656,Rice,2010,Kharif     ,Madhya Pradesh,1573535,1766596,1.211666667,1.1226925362321143,Medium
11657,Safflower,2010,Rabi       ,Madhya Pradesh,376,84,0.356666667,0.2234042553191489,Low
11658,Sannhamp,2010,Whole Year ,Madhya Pradesh,3629,7294,0.982466216,2.009920088178561,Medium
11659,Sesamum,2010,Whole Year ,Madhya Pradesh,360426,177690,0.5646,0.4929999500590967,Low
11660,Small millets,2010,Kharif     ,Madhya Pradesh,9378,88106,0.356666667,0.3351898772702717,Low
11661,Soyabean,2010,Kharif     ,Madhya Pradesh,5538358,6271666,0.9984,1.1324053085770187,Low
11662,Sugarcane,2010,Whole Year ,Madhya Pradesh,48190,1960980,31.9975,40.69267482880266,Very High
11663,Sunflower,2010,Kharif     ,Madhya Pradesh,112,13684,0.37,0.4375,Low
11664,Sweet potato,2010,Whole Year ,Madhya Pradesh,4278,17770,4.420208333,4.153810191678354,High
11665,Tobacco,2010,Whole Year ,Madhya Pradesh,134,66,0.544,0.4925373134328358,Low
11666,Turmeric,2010,Whole Year ,Madhya Pradesh,731,423,0.7590625,0.5786593707250342,Low
11667,Urad,2010,Kharif     ,Madhya Pradesh,555055,13684,0.375306122,0.3850771545162191,Low
11668,Urad,2010,Rabi       ,Madhya Pradesh,9378,2090,0.227647059,0.3875394029297237,Low
11669,Wheat,2010,Rabi       ,Madhya Pradesh,4633125,9219781,1.8744,1.9899702684473224,Medium
11670,Arhar/Tur,2010,Kharif     ,Maharashtra,1301900,975800,0.70125,0.7495199324064828,Low
11671,Bajra,2010,Kharif     ,Maharashtra,1034600,1123500,0.87,1.0859269282814614,Low
11672,Castor seed,2010,Kharif     ,Maharashtra,9800,4190,0.527368421,0.4275510204081633,Low
11673,Cotton(lint),2010,Kharif     ,Maharashtra,3941900,7472500,1.861538462,1.8956594535630027,Medium
11674,Gram,2010,Rabi       ,Maharashtra,1437900,1300200,0.866451613,0.9042353432088462,Low
11675,Groundnut,2010,Kharif     ,Maharashtra,275200,345500,0.9456,1.255450581395349,Low
11676,Groundnut,2010,Summer     ,Maharashtra,89300,124800,1.405,1.3975363941769317,Medium
11677,Jowar,2010,Kharif     ,Maharashtra,1031700,1367500,1.2292,1.3254822138218474,Medium
11678,Jowar,2010,Rabi       ,Maharashtra,3027500,13684,0.859259259,0.6886209744013212,Low
11679,Linseed,2010,Rabi       ,Maharashtra,39300,10314,0.265,0.262442748091603,Low
11680,Maize,2010,Kharif     ,Maharashtra,730600,2208900,0.982466216,0.262442748091603,Medium
11681,Maize,2010,Rabi       ,Maharashtra,137600,361800,2.514,2.629360465116279,Medium
11682,Maize,2010,Summer     ,Maharashtra,22300,31300,0.982466216,1.4035874439461884,Medium
11683,Moong(Green Gram),2010,Kharif     ,Maharashtra,553700,372400,0.68125,0.672566371681416,Low
11684,Niger seed,2010,Kharif     ,Maharashtra,9378,13684,0.244736842,0.2161383285302593,Low
11685,Other  Rabi pulses,2010,Rabi       ,Maharashtra,133000,57700,0.483043478,0.4338345864661654,Low
11686,Other Kharif pulses,2010,Kharif     ,Maharashtra,129400,13684,0.449354839,0.4743431221020093,Low
11687,Ragi,2010,Kharif     ,Maharashtra,120000,117500,1.044166667,0.9791666666666666,Medium
11688,Rapeseed &Mustard,2010,Rabi       ,Maharashtra,7700,2860,0.414347826,0.3714285714285714,Low
11689,Rice,2010,Kharif     ,Maharashtra,1486200,2625100,1.3116,1.7663167810523484,Medium
11690,Rice,2010,Summer     ,Maharashtra,29500,65800,2.388888889,2.230508474576271,Medium
11691,Safflower,2010,Rabi       ,Maharashtra,172900,93900,0.556,0.5430884904569115,Low
11692,Sesamum,2010,Kharif     ,Maharashtra,52600,18830,0.329666667,0.3579847908745247,Low
